tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,3.553,1.779,1.5,2024-05-17T20:34:22.513345Z
Tracker_Raw,36793036149F,3.542,1.806,1.5,2024-05-17T20:34:22.753259Z
Tracker_Raw,36793036149F,3.527,1.842,1.5,2024-05-17T20:34:23.012439Z
Tracker_Raw,36793036149F,3.584,1.788,1.5,2024-05-17T20:34:23.274349Z
Tracker_Raw,36793036149F,3.547,1.847,1.5,2024-05-17T20:34:23.567625Z
Tracker_Raw,36793036149F,3.494,1.974,1.5,2024-05-17T20:34:23.856091Z
Tracker_Raw,36793036149F,3.483,1.953,1.5,2024-05-17T20:34:24.101814Z
Tracker_Raw,36793036149F,3.557,1.907,1.5,2024-05-17T20:34:24.358516Z
Tracker_Raw,36793036149F,3.601,1.798,1.5,2024-05-17T20:34:24.601990Z
Tracker_Raw,36793036149F,3.502,1.631,1.5,2024-05-17T20:34:24.847192Z
Tracker_Raw,36793036149F,3.479,1.699,1.5,2024-05-17T20:34:25.136357Z
Tracker_Raw,36793036149F,3.483,1.777,1.5,2024-05-17T20:34:25.387295Z
Tracker_Raw,36793036149F,3.458,1.943,1.5,2024-05-17T20:34:25.629879Z
Tracker_Raw,36793036149F,3.321,1.957,1.5,2024-05-17T20:34:25.884687Z
Tracker_Raw,36793036149F,3.427,1.988,1.5,2024-05-17T20:34:26.118566Z
Tracker_Raw,36793036149F,3.543,1.826,1.5,2024-05-17T20:34:26.411738Z
Tracker_Raw,36793036149F,3.554,1.786,1.5,2024-05-17T20:34:26.664499Z
Tracker_Raw,36793036149F,3.509,1.749,1.5,2024-05-17T20:34:26.912166Z
Tracker_Raw,36793036149F,3.54,1.788,1.5,2024-05-17T20:34:27.159911Z
Tracker_Raw,36793036149F,3.464,1.703,1.5,2024-05-17T20:34:27.401474Z
Tracker_Raw,36793036149F,3.48,1.832,1.5,2024-05-17T20:34:27.684112Z
Tracker_Raw,36793036149F,3.462,1.703,1.5,2024-05-17T20:34:27.945370Z
Tracker_Raw,36793036149F,3.436,1.631,1.5,2024-05-17T20:34:28.187543Z
Tracker_Raw,36793036149F,3.36,1.779,1.5,2024-05-17T20:34:28.432830Z
Tracker_Raw,36793036149F,3.401,1.865,1.5,2024-05-17T20:34:28.676998Z
Tracker_Raw,36793036149F,3.346,1.984,1.5,2024-05-17T20:34:28.964475Z
Tracker_Raw,36793036149F,3.326,2.01,1.5,2024-05-17T20:34:29.205939Z
Tracker_Raw,36793036149F,3.576,2.131,1.5,2024-05-17T20:34:29.456576Z
Tracker_Raw,36793036149F,3.586,2.026,1.5,2024-05-17T20:34:29.708070Z
Tracker_Raw,36793036149F,3.585,2.026,1.5,2024-05-17T20:34:29.955658Z
Tracker_Raw,36793036149F,3.455,1.989,1.5,2024-05-17T20:34:30.237233Z
Tracker_Raw,36793036149F,3.391,1.981,1.5,2024-05-17T20:34:30.487626Z
Tracker_Raw,36793036149F,3.48,2.041,1.5,2024-05-17T20:34:30.732796Z
Tracker_Raw,36793036149F,3.524,2.258,1.5,2024-05-17T20:34:31.222446Z
Tracker_Raw,36793036149F,3.392,2.014,1.5,2024-05-17T20:34:31.513822Z
Tracker_Raw,36793036149F,3.388,2.153,1.5,2024-05-17T20:34:31.762740Z
Tracker_Raw,36793036149F,3.365,2.161,1.5,2024-05-17T20:34:32.005589Z
Tracker_Raw,36793036149F,3.376,2.072,1.5,2024-05-17T20:34:32.245524Z
Tracker_Raw,36793036149F,3.333,1.9,1.5,2024-05-17T20:34:32.773989Z
Tracker_Raw,36793036149F,3.262,2.017,1.5,2024-05-17T20:34:33.017951Z
Tracker_Raw,36793036149F,3.445,1.861,1.5,2024-05-17T20:34:33.262970Z
Tracker_Raw,36793036149F,3.505,1.984,1.5,2024-05-17T20:34:33.501596Z
Tracker_Raw,36793036149F,3.501,2.016,1.5,2024-05-17T20:34:33.772376Z
Tracker_Raw,36793036149F,3.531,2.05,1.5,2024-05-17T20:34:34.065055Z
Tracker_Raw,36793036149F,3.6,2.051,1.5,2024-05-17T20:34:34.309701Z
Tracker_Raw,36793036149F,3.632,1.926,1.5,2024-05-17T20:34:34.561342Z
Tracker_Raw,36793036149F,3.71,2.458,1.5,2024-05-17T20:34:34.805030Z
Tracker_Raw,36793036149F,3.649,2.296,1.5,2024-05-17T20:34:35.337075Z
Tracker_Raw,36793036149F,3.609,2.19,1.5,2024-05-17T20:34:35.579905Z
Tracker_Raw,36793036149F,3.616,2.098,1.5,2024-05-17T20:34:35.826527Z
