tracker,id,x,y,z,timestamp
Tracker,36793036149F,5.498,3.321,1.5,2024-05-17T18:58:48.669213Z
Tracker,36793036149F,5.504,3.322,1.5,2024-05-17T18:58:48.915482Z
Tracker,36793036149F,5.507,3.343,1.5,2024-05-17T18:58:49.163144Z
Tracker,36793036149F,5.509,3.348,1.5,2024-05-17T18:58:49.415454Z
Tracker,36793036149F,5.506,3.344,1.5,2024-05-17T18:58:49.656965Z
Tracker,36793036149F,5.485,3.323,1.5,2024-05-17T18:58:49.959526Z
Tracker,36793036149F,5.49,3.327,1.5,2024-05-17T18:58:50.212005Z
Tracker,36793036149F,5.506,3.281,1.5,2024-05-17T18:58:50.459274Z
Tracker,36793036149F,5.506,3.311,1.5,2024-05-17T18:58:50.704806Z
Tracker,36793036149F,5.499,3.339,1.5,2024-05-17T18:58:50.959293Z
Tracker,36793036149F,5.499,3.338,1.5,2024-05-17T18:58:51.228710Z
Tracker,36793036149F,5.506,3.336,1.5,2024-05-17T18:58:51.494400Z
Tracker,36793036149F,5.506,3.314,1.5,2024-05-17T18:58:51.747639Z
Tracker,36793036149F,5.496,3.317,1.5,2024-05-17T18:58:51.997411Z
Tracker,36793036149F,5.496,3.319,1.5,2024-05-17T18:58:52.262191Z
Tracker,36793036149F,5.49,3.32,1.5,2024-05-17T18:58:52.542292Z
Tracker,36793036149F,5.494,3.32,1.5,2024-05-17T18:58:52.785482Z
Tracker,36793036149F,5.494,3.314,1.5,2024-05-17T18:58:53.033939Z
Tracker,36793036149F,5.48,3.317,1.5,2024-05-17T18:58:53.287684Z
Tracker,36793036149F,5.479,3.326,1.5,2024-05-17T18:58:53.533514Z
Tracker,36793036149F,5.487,3.339,1.5,2024-05-17T18:58:53.785154Z
Tracker,36793036149F,5.504,3.376,1.5,2024-05-17T18:58:54.031314Z
Tracker,36793036149F,5.515,3.367,1.5,2024-05-17T18:58:54.281041Z
Tracker,36793036149F,5.525,3.367,1.5,2024-05-17T18:58:54.533894Z
Tracker,36793036149F,5.535,3.317,1.5,2024-05-17T18:58:54.782561Z
Tracker,36793036149F,5.505,3.343,1.5,2024-05-17T18:58:55.066769Z
Tracker,36793036149F,5.621,3.382,1.5,2024-05-17T18:58:55.312068Z
Tracker,36793036149F,5.578,3.382,1.5,2024-05-17T18:58:55.557201Z
Tracker,36793036149F,5.525,3.379,1.5,2024-05-17T18:58:55.802020Z
Tracker,36793036149F,5.482,3.357,1.5,2024-05-17T18:58:56.048628Z
Tracker,36793036149F,5.443,3.328,1.5,2024-05-17T18:58:56.331828Z
Tracker,36793036149F,5.459,3.363,1.5,2024-05-17T18:58:56.574207Z
Tracker,36793036149F,5.474,3.385,1.5,2024-05-17T18:58:56.820979Z
Tracker,36793036149F,5.484,3.368,1.5,2024-05-17T18:58:57.064985Z
Tracker,36793036149F,5.469,3.341,1.5,2024-05-17T18:58:57.312691Z
Tracker,36793036149F,5.469,3.338,1.5,2024-05-17T18:58:57.605092Z
Tracker,36793036149F,5.605,3.292,1.5,2024-05-17T18:58:57.855683Z
Tracker,36793036149F,5.601,3.299,1.5,2024-05-17T18:58:58.106279Z
Tracker,36793036149F,5.511,3.356,1.5,2024-05-17T18:58:58.346628Z
Tracker,36793036149F,5.51,3.388,1.5,2024-05-17T18:58:58.595430Z
Tracker,36793036149F,5.499,3.391,1.5,2024-05-17T18:58:58.874258Z
Tracker,36793036149F,5.497,3.39,1.5,2024-05-17T18:58:59.120726Z
Tracker,36793036149F,5.489,3.371,1.5,2024-05-17T18:58:59.363291Z
Tracker,36793036149F,5.474,3.35,1.5,2024-05-17T18:58:59.610933Z
Tracker,36793036149F,5.48,3.307,1.5,2024-05-17T18:58:59.852794Z
Tracker,36793036149F,5.494,3.309,1.5,2024-05-17T18:59:00.141022Z
Tracker,36793036149F,5.493,3.326,1.5,2024-05-17T18:59:00.388534Z
Tracker,36793036149F,5.482,3.324,1.5,2024-05-17T18:59:00.635327Z
Tracker,36793036149F,5.503,3.33,1.5,2024-05-17T18:59:00.875696Z
Tracker,36793036149F,5.501,3.318,1.5,2024-05-17T18:59:01.125613Z
Tracker,36793036149F,5.5,3.326,1.5,2024-05-17T18:59:01.410709Z
Tracker,36793036149F,5.513,3.316,1.5,2024-05-17T18:59:01.659931Z
Tracker,36793036149F,5.525,3.318,1.5,2024-05-17T18:59:01.908592Z
Tracker,36793036149F,5.499,3.313,1.5,2024-05-17T18:59:02.154457Z
Tracker,36793036149F,5.494,3.311,1.5,2024-05-17T18:59:02.400200Z
Tracker,36793036149F,5.492,3.314,1.5,2024-05-17T18:59:02.692751Z
Tracker,36793036149F,5.502,3.325,1.5,2024-05-17T18:59:02.935415Z
Tracker,36793036149F,5.498,3.327,1.5,2024-05-17T18:59:03.178489Z
Tracker,36793036149F,5.516,3.35,1.5,2024-05-17T18:59:03.426242Z
Tracker,36793036149F,5.515,3.345,1.5,2024-05-17T18:59:03.665897Z
Tracker,36793036149F,5.501,3.345,1.5,2024-05-17T18:59:03.951667Z
Tracker,36793036149F,5.506,3.348,1.5,2024-05-17T18:59:04.198775Z
