tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,0.757,0.12,1.5,2024-05-17T19:27:10.280450Z
Tracker_Raw,36793036149F,0.772,0.121,1.5,2024-05-17T19:27:10.564348Z
Tracker_Raw,36793036149F,0.805,0.045,1.5,2024-05-17T19:27:10.813844Z
Tracker_Raw,36793036149F,0.786,0.081,1.5,2024-05-17T19:27:11.067806Z
Tracker_Raw,36793036149F,0.791,0.108,1.5,2024-05-17T19:27:11.309408Z
Tracker_Raw,36793036149F,0.794,0.122,1.5,2024-05-17T19:27:11.554223Z
Tracker_Raw,36793036149F,0.803,0.103,1.5,2024-05-17T19:27:11.838285Z
Tracker_Raw,36793036149F,0.784,0.129,1.5,2024-05-17T19:27:12.083889Z
Tracker_Raw,36793036149F,0.787,0.142,1.5,2024-05-17T19:27:12.332053Z
Tracker_Raw,36793036149F,0.777,0.176,1.5,2024-05-17T19:27:12.577991Z
Tracker_Raw,36793036149F,0.76,0.199,1.5,2024-05-17T19:27:12.828626Z
Tracker_Raw,36793036149F,0.752,0.201,1.5,2024-05-17T19:27:13.120157Z
Tracker_Raw,36793036149F,0.761,0.188,1.5,2024-05-17T19:27:13.362005Z
Tracker_Raw,36793036149F,0.773,0.19,1.5,2024-05-17T19:27:13.615911Z
Tracker_Raw,36793036149F,0.776,0.185,1.5,2024-05-17T19:27:13.857046Z
Tracker_Raw,36793036149F,0.753,0.187,1.5,2024-05-17T19:27:14.104633Z
Tracker_Raw,36793036149F,0.771,0.178,1.5,2024-05-17T19:27:14.392157Z
Tracker_Raw,36793036149F,0.779,0.161,1.5,2024-05-17T19:27:14.640049Z
Tracker_Raw,36793036149F,0.774,0.161,1.5,2024-05-17T19:27:14.885193Z
Tracker_Raw,36793036149F,0.762,0.166,1.5,2024-05-17T19:27:15.128559Z
Tracker_Raw,36793036149F,0.769,0.163,1.5,2024-05-17T19:27:15.377039Z
Tracker_Raw,36793036149F,0.787,0.144,1.5,2024-05-17T19:27:15.666198Z
Tracker_Raw,36793036149F,0.788,0.129,1.5,2024-05-17T19:27:15.909881Z
Tracker_Raw,36793036149F,0.798,0.138,1.5,2024-05-17T19:27:16.156050Z
Tracker_Raw,36793036149F,0.8,0.13,1.5,2024-05-17T19:27:16.420620Z
Tracker_Raw,36793036149F,0.795,0.114,1.5,2024-05-17T19:27:16.694072Z
Tracker_Raw,36793036149F,0.79,0.116,1.5,2024-05-17T19:27:16.977868Z
Tracker_Raw,36793036149F,0.779,0.122,1.5,2024-05-17T19:27:17.227401Z
Tracker_Raw,36793036149F,0.775,0.121,1.5,2024-05-17T19:27:17.475312Z
Tracker_Raw,36793036149F,0.779,0.126,1.5,2024-05-17T19:27:17.714960Z
Tracker_Raw,36793036149F,0.778,0.101,1.5,2024-05-17T19:27:17.953601Z
Tracker_Raw,36793036149F,0.804,0.099,1.5,2024-05-17T19:27:18.234283Z
Tracker_Raw,36793036149F,0.801,0.106,1.5,2024-05-17T19:27:18.475796Z
Tracker_Raw,36793036149F,0.771,-0.163,1.5,2024-05-17T19:27:18.761959Z
Tracker_Raw,36793036149F,0.731,-0.11,1.5,2024-05-17T19:27:19.008283Z
Tracker_Raw,36793036149F,0.732,-0.183,1.5,2024-05-17T19:27:19.254381Z
Tracker_Raw,36793036149F,0.694,-0.202,1.5,2024-05-17T19:27:19.539159Z
Tracker_Raw,36793036149F,0.733,-0.027,1.5,2024-05-17T19:27:19.780816Z
Tracker_Raw,36793036149F,0.68,-0.042,1.5,2024-05-17T19:27:20.029786Z
Tracker_Raw,36793036149F,0.695,-0.021,1.5,2024-05-17T19:27:20.278301Z
Tracker_Raw,36793036149F,0.69,0.,1.5,2024-05-17T19:27:20.517065Z
Tracker_Raw,36793036149F,0.655,-0.047,1.5,2024-05-17T19:27:20.813478Z
Tracker_Raw,36793036149F,0.662,-0.054,1.5,2024-05-17T19:27:21.059164Z
Tracker_Raw,36793036149F,0.648,-0.101,1.5,2024-05-17T19:27:21.306788Z
Tracker_Raw,36793036149F,0.632,-0.083,1.5,2024-05-17T19:27:21.580663Z
Tracker_Raw,36793036149F,0.61,-0.087,1.5,2024-05-17T19:27:21.827296Z
Tracker_Raw,36793036149F,0.617,-0.083,1.5,2024-05-17T19:27:22.136760Z
Tracker_Raw,36793036149F,0.601,-0.078,1.5,2024-05-17T19:27:22.393542Z
Tracker_Raw,36793036149F,0.602,-0.122,1.5,2024-05-17T19:27:22.660712Z
Tracker_Raw,36793036149F,0.62,-0.171,1.5,2024-05-17T19:27:22.918286Z
Tracker_Raw,36793036149F,0.628,-0.254,1.5,2024-05-17T19:27:23.185860Z
Tracker_Raw,36793036149F,0.678,-0.218,1.5,2024-05-17T19:27:23.492433Z
Tracker_Raw,36793036149F,0.686,-0.138,1.5,2024-05-17T19:27:23.752154Z
Tracker_Raw,36793036149F,0.73,-0.085,1.5,2024-05-17T19:27:24.013693Z
Tracker_Raw,36793036149F,0.733,-0.06,1.5,2024-05-17T19:27:24.287572Z
Tracker_Raw,36793036149F,0.733,-0.109,1.5,2024-05-17T19:27:24.550310Z
Tracker_Raw,36793036149F,0.733,-0.115,1.5,2024-05-17T19:27:24.840738Z
Tracker_Raw,36793036149F,0.665,-0.165,1.5,2024-05-17T19:27:25.104733Z
Tracker_Raw,36793036149F,0.657,-0.189,1.5,2024-05-17T19:27:25.355654Z
Tracker_Raw,36793036149F,0.644,-0.15,1.5,2024-05-17T19:27:25.612611Z
Tracker_Raw,36793036149F,0.64,-0.132,1.5,2024-05-17T19:27:25.857632Z
Tracker_Raw,36793036149F,0.66,-0.211,1.5,2024-05-17T19:27:26.154499Z
Tracker_Raw,36793036149F,0.675,-0.118,1.5,2024-05-17T19:27:26.399516Z
Tracker_Raw,36793036149F,0.685,-0.062,1.5,2024-05-17T19:27:26.643636Z
Tracker_Raw,36793036149F,0.672,-0.065,1.5,2024-05-17T19:27:26.896293Z
Tracker_Raw,36793036149F,0.732,-0.002,1.5,2024-05-17T19:27:27.142841Z
Tracker_Raw,36793036149F,0.747,0.024,1.5,2024-05-17T19:27:27.439245Z
Tracker_Raw,36793036149F,0.771,0.055,1.5,2024-05-17T19:27:27.680944Z
Tracker_Raw,36793036149F,0.782,0.085,1.5,2024-05-17T19:27:27.926458Z
Tracker_Raw,36793036149F,0.791,0.095,1.5,2024-05-17T19:27:28.173064Z
Tracker_Raw,36793036149F,0.797,0.1,1.5,2024-05-17T19:27:28.416842Z
Tracker_Raw,36793036149F,0.778,0.135,1.5,2024-05-17T19:27:28.704056Z
Tracker_Raw,36793036149F,0.801,0.136,1.5,2024-05-17T19:27:28.953700Z
Tracker_Raw,36793036149F,0.8,0.131,1.5,2024-05-17T19:27:29.198625Z
Tracker_Raw,36793036149F,0.812,0.107,1.5,2024-05-17T19:27:29.452679Z
Tracker_Raw,36793036149F,0.798,0.113,1.5,2024-05-17T19:27:29.696667Z
Tracker_Raw,36793036149F,0.786,0.109,1.5,2024-05-17T19:27:29.980994Z
Tracker_Raw,36793036149F,0.8,0.103,1.5,2024-05-17T19:27:30.221959Z
Tracker_Raw,36793036149F,0.777,0.132,1.5,2024-05-17T19:27:30.471873Z
Tracker_Raw,36793036149F,0.778,0.138,1.5,2024-05-17T19:27:30.716763Z
Tracker_Raw,36793036149F,0.757,0.162,1.5,2024-05-17T19:27:30.960046Z
Tracker_Raw,36793036149F,0.778,0.132,1.5,2024-05-17T19:27:31.251339Z
Tracker_Raw,36793036149F,0.789,0.11,1.5,2024-05-17T19:27:31.497287Z
Tracker_Raw,36793036149F,0.797,0.124,1.5,2024-05-17T19:27:31.743854Z
Tracker_Raw,36793036149F,0.8,0.15,1.5,2024-05-17T19:27:31.983005Z
Tracker_Raw,36793036149F,0.806,0.143,1.5,2024-05-17T19:27:32.226942Z
Tracker_Raw,36793036149F,0.818,0.159,1.5,2024-05-17T19:27:32.509377Z
Tracker_Raw,36793036149F,0.808,0.157,1.5,2024-05-17T19:27:32.757160Z
Tracker_Raw,36793036149F,0.813,0.154,1.5,2024-05-17T19:27:33.010766Z
Tracker_Raw,36793036149F,0.818,0.138,1.5,2024-05-17T19:27:33.260503Z
Tracker_Raw,36793036149F,0.814,0.133,1.5,2024-05-17T19:27:33.511287Z
Tracker_Raw,36793036149F,0.8,0.157,1.5,2024-05-17T19:27:33.800817Z
Tracker_Raw,36793036149F,0.788,0.171,1.5,2024-05-17T19:27:34.050542Z
Tracker_Raw,36793036149F,0.795,0.179,1.5,2024-05-17T19:27:34.298033Z
Tracker_Raw,36793036149F,0.81,0.157,1.5,2024-05-17T19:27:34.545801Z
Tracker_Raw,36793036149F,0.788,0.175,1.5,2024-05-17T19:27:34.791451Z
Tracker_Raw,36793036149F,0.784,0.182,1.5,2024-05-17T19:27:35.080981Z
Tracker_Raw,36793036149F,0.787,0.142,1.5,2024-05-17T19:27:35.322858Z
Tracker_Raw,36793036149F,0.787,0.156,1.5,2024-05-17T19:27:35.571660Z
Tracker_Raw,36793036149F,0.806,0.142,1.5,2024-05-17T19:27:35.812882Z
Tracker_Raw,36793036149F,0.791,0.169,1.5,2024-05-17T19:27:36.058026Z
Tracker_Raw,36793036149F,0.78,0.166,1.5,2024-05-17T19:27:36.345627Z
