tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,5.374,3.31,1.5,2024-05-17T19:38:32.804665Z
Tracker_Raw,36793036149F,5.366,3.302,1.5,2024-05-17T19:38:33.047200Z
Tracker_Raw,36793036149F,5.367,3.297,1.5,2024-05-17T19:38:33.297608Z
Tracker_Raw,36793036149F,5.358,3.282,1.5,2024-05-17T19:38:33.540228Z
Tracker_Raw,36793036149F,5.371,3.303,1.5,2024-05-17T19:38:33.788612Z
Tracker_Raw,36793036149F,5.389,3.256,1.5,2024-05-17T19:38:34.070790Z
Tracker_Raw,36793036149F,5.415,3.277,1.5,2024-05-17T19:38:34.319123Z
Tracker_Raw,36793036149F,5.218,-0.263,1.5,2024-05-17T19:39:02.950390Z
Tracker_Raw,36793036149F,5.215,-0.251,1.5,2024-05-17T19:39:03.200905Z
Tracker_Raw,36793036149F,5.228,-0.269,1.5,2024-05-17T19:39:03.493474Z
Tracker_Raw,36793036149F,5.227,-0.258,1.5,2024-05-17T19:39:03.745950Z
Tracker_Raw,36793036149F,5.22,-0.267,1.5,2024-05-17T19:39:03.993475Z
Tracker_Raw,36793036149F,5.213,-0.225,1.5,2024-05-17T19:39:04.249732Z
Tracker_Raw,36793036149F,5.211,-0.153,1.5,2024-05-17T19:39:04.500245Z
Tracker_Raw,36793036149F,5.233,-0.12,1.5,2024-05-17T19:39:04.806419Z
Tracker_Raw,36793036149F,5.254,-0.005,1.5,2024-05-17T19:39:05.050778Z
Tracker_Raw,36793036149F,5.255,0.043,1.5,2024-05-17T19:39:05.307058Z
Tracker_Raw,36793036149F,5.234,0.137,1.5,2024-05-17T19:39:05.551482Z
Tracker_Raw,36793036149F,5.223,0.239,1.5,2024-05-17T19:39:05.807394Z
Tracker_Raw,36793036149F,5.224,0.323,1.5,2024-05-17T19:39:06.105254Z
Tracker_Raw,36793036149F,5.227,0.39,1.5,2024-05-17T19:39:06.352466Z
Tracker_Raw,36793036149F,5.254,0.436,1.5,2024-05-17T19:39:06.595130Z
Tracker_Raw,36793036149F,5.272,0.482,1.5,2024-05-17T19:39:06.835977Z
Tracker_Raw,36793036149F,5.05,0.615,1.5,2024-05-17T19:39:07.084972Z
Tracker_Raw,36793036149F,5.133,0.621,1.5,2024-05-17T19:39:07.371985Z
Tracker_Raw,36793036149F,5.181,0.682,1.5,2024-05-17T19:39:07.624458Z
Tracker_Raw,36793036149F,5.205,0.739,1.5,2024-05-17T19:39:07.864344Z
Tracker_Raw,36793036149F,5.226,0.813,1.5,2024-05-17T19:39:08.147061Z
Tracker_Raw,36793036149F,5.213,0.91,1.5,2024-05-17T19:39:08.398037Z
Tracker_Raw,36793036149F,5.235,0.957,1.5,2024-05-17T19:39:08.683858Z
Tracker_Raw,36793036149F,5.248,1.016,1.5,2024-05-17T19:39:08.925722Z
Tracker_Raw,36793036149F,5.222,1.038,1.5,2024-05-17T19:39:09.165914Z
Tracker_Raw,36793036149F,5.228,1.116,1.5,2024-05-17T19:39:09.412592Z
Tracker_Raw,36793036149F,5.212,1.162,1.5,2024-05-17T19:39:09.654673Z
Tracker_Raw,36793036149F,5.258,1.242,1.5,2024-05-17T19:39:09.946120Z
Tracker_Raw,36793036149F,5.32,1.196,1.5,2024-05-17T19:39:10.198066Z
Tracker_Raw,36793036149F,5.321,1.214,1.5,2024-05-17T19:39:10.445487Z
Tracker_Raw,36793036149F,5.322,1.279,1.5,2024-05-17T19:39:10.692519Z
Tracker_Raw,36793036149F,5.246,1.149,1.5,2024-05-17T19:39:10.942735Z
Tracker_Raw,36793036149F,5.235,1.258,1.5,2024-05-17T19:39:11.227883Z
Tracker_Raw,36793036149F,5.243,1.308,1.5,2024-05-17T19:39:11.472131Z
Tracker_Raw,36793036149F,5.297,1.418,1.5,2024-05-17T19:39:11.735725Z
Tracker_Raw,36793036149F,5.328,1.489,1.5,2024-05-17T19:39:11.978706Z
Tracker_Raw,36793036149F,5.342,1.546,1.5,2024-05-17T19:39:12.230331Z
Tracker_Raw,36793036149F,5.34,1.62,1.5,2024-05-17T19:39:12.514343Z
Tracker_Raw,36793036149F,5.316,1.703,1.5,2024-05-17T19:39:12.768474Z
Tracker_Raw,36793036149F,5.303,1.776,1.5,2024-05-17T19:39:13.015504Z
Tracker_Raw,36793036149F,5.304,1.853,1.5,2024-05-17T19:39:13.285046Z
Tracker_Raw,36793036149F,5.43,1.926,1.5,2024-05-17T19:39:13.549504Z
Tracker_Raw,36793036149F,5.366,1.961,1.5,2024-05-17T19:39:13.833566Z
Tracker_Raw,36793036149F,5.345,2.083,1.5,2024-05-17T19:39:14.070512Z
Tracker_Raw,36793036149F,5.543,2.155,1.5,2024-05-17T19:39:14.323698Z
Tracker_Raw,36793036149F,5.486,2.257,1.5,2024-05-17T19:39:14.570770Z
Tracker_Raw,36793036149F,5.653,2.353,1.5,2024-05-17T19:39:14.831210Z
Tracker_Raw,36793036149F,5.596,2.343,1.5,2024-05-17T19:39:15.118707Z
Tracker_Raw,36793036149F,5.634,2.352,1.5,2024-05-17T19:39:15.368623Z
Tracker_Raw,36793036149F,5.567,2.362,1.5,2024-05-17T19:39:15.618503Z
Tracker_Raw,36793036149F,5.509,2.304,1.5,2024-05-17T19:39:15.883001Z
Tracker_Raw,36793036149F,5.452,2.428,1.5,2024-05-17T19:39:16.169298Z
Tracker_Raw,36793036149F,5.429,2.479,1.5,2024-05-17T19:39:16.457117Z
Tracker_Raw,36793036149F,5.43,2.515,1.5,2024-05-17T19:39:16.699882Z
Tracker_Raw,36793036149F,5.419,2.571,1.5,2024-05-17T19:39:16.947394Z
Tracker_Raw,36793036149F,5.4,2.637,1.5,2024-05-17T19:39:17.195119Z
Tracker_Raw,36793036149F,5.393,2.702,1.5,2024-05-17T19:39:17.460723Z
Tracker_Raw,36793036149F,5.392,2.778,1.5,2024-05-17T19:39:17.744057Z
Tracker_Raw,36793036149F,5.381,2.856,1.5,2024-05-17T19:39:17.990028Z
Tracker_Raw,36793036149F,5.366,2.914,1.5,2024-05-17T19:39:18.232774Z
Tracker_Raw,36793036149F,5.37,2.948,1.5,2024-05-17T19:39:18.481355Z
Tracker_Raw,36793036149F,5.395,2.997,1.5,2024-05-17T19:39:18.731386Z
Tracker_Raw,36793036149F,5.424,3.054,1.5,2024-05-17T19:39:19.017629Z
Tracker_Raw,36793036149F,5.412,3.1,1.5,2024-05-17T19:39:19.266910Z
Tracker_Raw,36793036149F,5.4,3.162,1.5,2024-05-17T19:39:19.516082Z
Tracker_Raw,36793036149F,5.377,3.224,1.5,2024-05-17T19:39:19.758271Z
Tracker_Raw,36793036149F,5.375,3.291,1.5,2024-05-17T19:39:20.002195Z
Tracker_Raw,36793036149F,5.366,3.303,1.5,2024-05-17T19:39:20.301341Z
Tracker_Raw,36793036149F,5.384,3.329,1.5,2024-05-17T19:39:20.544891Z
