tracker,id,x,y,z,timestamp
Tracker_Raw,36793036149F,3.462,3.337,1.5,2024-05-17T19:16:48.580538Z
Tracker_Raw,36793036149F,3.468,3.326,1.5,2024-05-17T19:16:48.825030Z
Tracker_Raw,36793036149F,3.48,3.321,1.5,2024-05-17T19:16:49.066459Z
Tracker_Raw,36793036149F,3.477,3.322,1.5,2024-05-17T19:16:49.356569Z
Tracker_Raw,36793036149F,3.494,3.323,1.5,2024-05-17T19:16:49.613100Z
Tracker_Raw,36793036149F,3.486,3.313,1.5,2024-05-17T19:16:49.855754Z
Tracker_Raw,36793036149F,3.484,3.3,1.5,2024-05-17T19:16:50.100143Z
Tracker_Raw,36793036149F,3.477,3.309,1.5,2024-05-17T19:16:50.341849Z
Tracker_Raw,36793036149F,3.481,3.305,1.5,2024-05-17T19:16:50.633300Z
Tracker_Raw,36793036149F,3.47,3.342,1.5,2024-05-17T19:16:50.882064Z
Tracker_Raw,36793036149F,3.477,3.328,1.5,2024-05-17T19:16:51.128783Z
Tracker_Raw,36793036149F,3.462,3.331,1.5,2024-05-17T19:16:51.375221Z
Tracker_Raw,36793036149F,3.462,3.319,1.5,2024-05-17T19:16:51.620691Z
Tracker_Raw,36793036149F,3.482,3.321,1.5,2024-05-17T19:16:51.904921Z
Tracker_Raw,36793036149F,3.475,3.307,1.5,2024-05-17T19:16:52.153307Z
Tracker_Raw,36793036149F,3.48,3.308,1.5,2024-05-17T19:16:52.402702Z
Tracker_Raw,36793036149F,3.482,3.303,1.5,2024-05-17T19:16:52.651588Z
Tracker_Raw,36793036149F,3.482,3.306,1.5,2024-05-17T19:16:52.895133Z
Tracker_Raw,36793036149F,3.477,3.31,1.5,2024-05-17T19:16:53.187479Z
Tracker_Raw,36793036149F,3.466,3.319,1.5,2024-05-17T19:16:53.438304Z
Tracker_Raw,36793036149F,3.464,3.319,1.5,2024-05-17T19:16:53.681968Z
Tracker_Raw,36793036149F,3.475,3.298,1.5,2024-05-17T19:16:53.926896Z
Tracker_Raw,36793036149F,3.487,3.297,1.5,2024-05-17T19:16:54.176527Z
Tracker_Raw,36793036149F,3.487,3.308,1.5,2024-05-17T19:16:54.464011Z
Tracker_Raw,36793036149F,3.477,3.324,1.5,2024-05-17T19:16:54.713592Z
Tracker_Raw,36793036149F,3.471,3.318,1.5,2024-05-17T19:16:54.961484Z
Tracker_Raw,36793036149F,3.479,3.314,1.5,2024-05-17T19:16:55.211450Z
Tracker_Raw,36793036149F,3.478,3.329,1.5,2024-05-17T19:16:55.458637Z
Tracker_Raw,36793036149F,3.491,3.334,1.5,2024-05-17T19:16:55.745024Z
Tracker_Raw,36793036149F,3.478,3.327,1.5,2024-05-17T19:16:55.988597Z
Tracker_Raw,36793036149F,3.463,3.333,1.5,2024-05-17T19:16:56.237088Z
Tracker_Raw,36793036149F,3.473,3.326,1.5,2024-05-17T19:16:56.480077Z
Tracker_Raw,36793036149F,3.475,3.317,1.5,2024-05-17T19:16:56.730424Z
Tracker_Raw,36793036149F,3.465,3.327,1.5,2024-05-17T19:16:57.023475Z
Tracker_Raw,36793036149F,3.477,3.327,1.5,2024-05-17T19:16:57.271858Z
Tracker_Raw,36793036149F,3.476,3.32,1.5,2024-05-17T19:16:57.521381Z
Tracker_Raw,36793036149F,3.482,3.325,1.5,2024-05-17T19:16:57.776775Z
Tracker_Raw,36793036149F,3.477,3.311,1.5,2024-05-17T19:16:58.024386Z
Tracker_Raw,36793036149F,3.484,3.307,1.5,2024-05-17T19:16:58.310552Z
Tracker_Raw,36793036149F,3.477,3.305,1.5,2024-05-17T19:16:58.552454Z
Tracker_Raw,36793036149F,3.475,3.314,1.5,2024-05-17T19:16:58.794056Z
Tracker_Raw,36793036149F,3.477,3.325,1.5,2024-05-17T19:16:59.036450Z
Tracker_Raw,36793036149F,3.468,3.314,1.5,2024-05-17T19:16:59.282344Z
