tracker,id,x,y,z,timestamp
Raweee,36793036149F,1.981,-0.529,1.5,2024-05-18T01:58:55.841537Z
Filtered,36793036149F,2.48678,-0.650716,1.5,2024-05-18T01:58:56.089776Z
Raweee,36793036149F,1.453,-0.375,1.5,2024-05-18T01:58:56.089776Z
Filtered,36793036149F,2.050923,-0.69668,1.5,2024-05-18T01:58:56.336749Z
Raweee,36793036149F,0.795,-0.267,1.5,2024-05-18T01:58:56.336749Z
Filtered,36793036149F,1.459588,-0.441365,1.5,2024-05-18T01:58:56.578440Z
Raweee,36793036149F,0.259,0.077,1.5,2024-05-18T01:58:56.578440Z
Filtered,36793036149F,1.033694,-0.131705,1.5,2024-05-18T01:58:56.823664Z
Raweee,36793036149F,0.169,0.497,1.5,2024-05-18T01:58:56.823664Z
Filtered,36793036149F,0.778705,0.193578,1.5,2024-05-18T01:58:57.107918Z
Raweee,36793036149F,0.261,0.854,1.5,2024-05-18T01:58:57.107918Z
Filtered,36793036149F,0.608852,0.542197,1.5,2024-05-18T01:58:57.339250Z
Raweee,36793036149F,0.264,1.25,1.5,2024-05-18T01:58:57.339250Z
Filtered,36793036149F,0.486801,0.915362,1.5,2024-05-18T01:58:57.596568Z
Raweee,36793036149F,0.239,1.673,1.5,2024-05-18T01:58:57.596568Z
Filtered,36793036149F,0.420207,1.275603,1.5,2024-05-18T01:58:57.839586Z
Raweee,36793036149F,0.285,2.007,1.5,2024-05-18T01:58:57.839586Z
Filtered,36793036149F,0.388789,1.643024,1.5,2024-05-18T01:58:58.085046Z
Raweee,36793036149F,0.325,2.389,1.5,2024-05-18T01:58:58.085046Z
Filtered,36793036149F,0.226168,1.918896,1.5,2024-05-18T01:58:58.366559Z
Raweee,36793036149F,-0.104,2.479,1.5,2024-05-18T01:58:58.366559Z
