tracker,id,x,y,z,timestamp
Filtered,36793036149F,6.707683,2.206202,1.5,2024-05-18T02:01:39.741518Z
Raweee,36793036149F,6.98,2.17,1.5,2024-05-18T02:01:39.741518Z
Filtered,36793036149F,6.811078,2.160595,1.5,2024-05-18T02:01:39.983323Z
Raweee,36793036149F,7.021,2.068,1.5,2024-05-18T02:01:39.983323Z
Filtered,36793036149F,6.893882,2.096379,1.5,2024-05-18T02:01:40.233461Z
Raweee,36793036149F,6.498,1.689,1.5,2024-05-18T02:01:40.233461Z
Filtered,36793036149F,6.962891,2.019694,1.5,2024-05-18T02:01:40.751218Z
Raweee,36793036149F,6.159,1.442,1.5,2024-05-18T02:01:40.751218Z
Filtered,36793036149F,6.874157,1.866675,1.5,2024-05-18T02:01:41.245708Z
Raweee,36793036149F,6.694,1.556,1.5,2024-05-18T02:01:41.245708Z
Filtered,36793036149F,6.914365,1.768112,1.5,2024-05-18T02:01:41.511311Z
Raweee,36793036149F,6.996,1.568,1.5,2024-05-18T02:01:41.511311Z
Filtered,36793036149F,7.008295,1.675345,1.5,2024-05-18T02:01:41.756299Z
Raweee,36793036149F,7.199,1.487,1.5,2024-05-18T02:01:41.756299Z
Filtered,36793036149F,7.088387,1.580521,1.5,2024-05-18T02:01:42.280797Z
Raweee,36793036149F,7.251,1.388,1.5,2024-05-18T02:01:42.280797Z
Filtered,36793036149F,7.18924,1.502799,1.5,2024-05-18T02:01:42.519531Z
Raweee,36793036149F,7.394,1.345,1.5,2024-05-18T02:01:42.519531Z
Filtered,36793036149F,7.248891,1.424655,1.5,2024-05-18T02:01:42.758999Z
Raweee,36793036149F,7.37,1.266,1.5,2024-05-18T02:01:42.758999Z
Filtered,36793036149F,7.129137,1.283859,1.5,2024-05-18T02:01:43.004766Z
Raweee,36793036149F,6.886,0.998,1.5,2024-05-18T02:01:43.004766Z
Filtered,36793036149F,6.889182,1.101086,1.5,2024-05-18T02:01:43.285938Z
Raweee,36793036149F,6.371,0.63,1.5,2024-05-18T02:01:43.285938Z
Filtered,36793036149F,6.568692,0.890187,1.5,2024-05-18T02:01:43.524540Z
Raweee,36793036149F,6.032,0.268,1.5,2024-05-18T02:01:43.524540Z
Filtered,36793036149F,6.301163,0.582896,1.5,2024-05-18T02:01:43.772082Z
Raweee,36793036149F,5.758,-0.041,1.5,2024-05-18T02:01:43.772082Z
Filtered,36793036149F,6.049979,0.3054,1.5,2024-05-18T02:01:44.024931Z
Raweee,36793036149F,5.54,-0.258,1.5,2024-05-18T02:01:44.024931Z
Filtered,36793036149F,5.790276,0.010248,1.5,2024-05-18T02:01:44.271521Z
Raweee,36793036149F,5.263,-0.589,1.5,2024-05-18T02:01:44.271521Z
Filtered,36793036149F,5.543675,-0.246574,1.5,2024-05-18T02:01:44.555199Z
Raweee,36793036149F,5.043,-0.768,1.5,2024-05-18T02:01:44.555199Z
Filtered,36793036149F,5.328622,-0.453294,1.5,2024-05-18T02:01:44.806677Z
Raweee,36793036149F,4.892,-0.873,1.5,2024-05-18T02:01:44.806677Z
Filtered,36793036149F,5.123157,-0.610937,1.5,2024-05-18T02:01:45.049143Z
Raweee,36793036149F,4.706,-0.931,1.5,2024-05-18T02:01:45.049143Z
Filtered,36793036149F,4.966685,-0.722498,1.5,2024-05-18T02:01:45.294031Z
Raweee,36793036149F,4.649,-0.949,1.5,2024-05-18T02:01:45.294031Z
Filtered,36793036149F,4.821919,-0.805164,1.5,2024-05-18T02:01:45.543167Z
Raweee,36793036149F,4.528,-0.973,1.5,2024-05-18T02:01:45.543167Z
Filtered,36793036149F,4.643086,-0.86517,1.5,2024-05-18T02:01:45.827330Z
Raweee,36793036149F,4.28,-0.987,1.5,2024-05-18T02:01:45.827330Z
Filtered,36793036149F,4.529867,-0.861814,1.5,2024-05-18T02:01:46.069339Z
Raweee,36793036149F,4.3,-0.855,1.5,2024-05-18T02:01:46.069339Z
Filtered,36793036149F,4.456321,-0.822605,1.5,2024-05-18T02:01:46.318922Z
Raweee,36793036149F,4.307,-0.743,1.5,2024-05-18T02:01:46.318922Z
Filtered,36793036149F,4.382625,-0.813165,1.5,2024-05-18T02:01:46.563078Z
Raweee,36793036149F,4.233,-0.794,1.5,2024-05-18T02:01:46.563078Z
Filtered,36793036149F,4.308829,-0.823671,1.5,2024-05-18T02:01:46.812406Z
Raweee,36793036149F,4.401,-0.195,1.5,2024-05-18T02:01:46.812406Z
Filtered,36793036149F,4.234965,-0.847539,1.5,2024-05-18T02:01:47.095341Z
Raweee,36793036149F,4.453,0.151,1.5,2024-05-18T02:01:47.095341Z
Filtered,36793036149F,4.161057,-0.880361,1.5,2024-05-18T02:01:47.338461Z
Raweee,36793036149F,4.257,-0.124,1.5,2024-05-18T02:01:47.338461Z
Filtered,36793036149F,4.090748,-0.759462,1.5,2024-05-18T02:01:47.585034Z
Raweee,36793036149F,3.948,-0.514,1.5,2024-05-18T02:01:47.585034Z
Filtered,36793036149F,4.034731,-0.64744,1.5,2024-05-18T02:01:47.831297Z
Raweee,36793036149F,3.921,-0.42,1.5,2024-05-18T02:01:47.831297Z
Filtered,36793036149F,3.9807,-0.545655,1.5,2024-05-18T02:01:48.078824Z
Raweee,36793036149F,3.871,-0.339,1.5,2024-05-18T02:01:48.078824Z
Filtered,36793036149F,3.908859,-0.497259,1.5,2024-05-18T02:01:48.371075Z
Raweee,36793036149F,3.763,-0.399,1.5,2024-05-18T02:01:48.371075Z
Filtered,36793036149F,3.825085,-0.484633,1.5,2024-05-18T02:01:48.624015Z
Raweee,36793036149F,3.917,0.244,1.5,2024-05-18T02:01:48.624015Z
Filtered,36793036149F,3.733317,-0.495974,1.5,2024-05-18T02:01:48.860040Z
Raweee,36793036149F,3.799,0.143,1.5,2024-05-18T02:01:48.860040Z
Filtered,36793036149F,3.636193,-0.523373,1.5,2024-05-18T02:01:49.112655Z
Raweee,36793036149F,3.669,0.097,1.5,2024-05-18T02:01:49.112655Z
Filtered,36793036149F,3.601809,-0.31403,1.5,2024-05-18T02:01:49.360335Z
Raweee,36793036149F,3.532,0.111,1.5,2024-05-18T02:01:49.360335Z
Filtered,36793036149F,3.534552,-0.1807,1.5,2024-05-18T02:01:49.653034Z
Raweee,36793036149F,3.398,0.09,1.5,2024-05-18T02:01:49.653034Z
Filtered,36793036149F,3.44527,-0.098299,1.5,2024-05-18T02:01:49.903135Z
Raweee,36793036149F,3.502,0.652,1.5,2024-05-18T02:01:49.903135Z
Filtered,36793036149F,3.341231,-0.05002,1.5,2024-05-18T02:01:50.139737Z
Raweee,36793036149F,3.556,0.997,1.5,2024-05-18T02:01:50.139737Z
Filtered,36793036149F,3.227305,-0.024604,1.5,2024-05-18T02:01:50.386348Z
Raweee,36793036149F,3.597,1.241,1.5,2024-05-18T02:01:50.386348Z
Filtered,36793036149F,3.343694,0.438586,1.5,2024-05-18T02:01:50.647520Z
Raweee,36793036149F,3.58,1.379,1.5,2024-05-18T02:01:50.647520Z
Filtered,36793036149F,3.404845,0.779282,1.5,2024-05-18T02:01:50.931467Z
Raweee,36793036149F,3.529,1.471,1.5,2024-05-18T02:01:50.931467Z
Filtered,36793036149F,3.430306,1.022399,1.5,2024-05-18T02:01:51.177027Z
Raweee,36793036149F,3.482,1.516,1.5,2024-05-18T02:01:51.177027Z
Filtered,36793036149F,3.438785,1.190237,1.5,2024-05-18T02:01:51.421365Z
Raweee,36793036149F,3.456,1.531,1.5,2024-05-18T02:01:51.421365Z
Filtered,36793036149F,3.442486,1.301699,1.5,2024-05-18T02:01:51.665630Z
Raweee,36793036149F,3.45,1.528,1.5,2024-05-18T02:01:51.665630Z
Filtered,36793036149F,3.426816,1.393208,1.5,2024-05-18T02:01:51.908446Z
Raweee,36793036149F,3.395,1.579,1.5,2024-05-18T02:01:51.908446Z
Filtered,36793036149F,3.393216,1.46772,1.5,2024-05-18T02:01:52.187084Z
Raweee,36793036149F,3.325,1.619,1.5,2024-05-18T02:01:52.187084Z
Filtered,36793036149F,3.345955,1.474082,1.5,2024-05-18T02:01:52.431865Z
Raweee,36793036149F,3.25,1.487,1.5,2024-05-18T02:01:52.431865Z
Filtered,36793036149F,3.28492,1.430165,1.5,2024-05-18T02:01:52.932340Z
Raweee,36793036149F,3.161,1.341,1.5,2024-05-18T02:01:52.932340Z
Filtered,36793036149F,3.214656,1.352561,1.5,2024-05-18T02:01:53.184914Z
Raweee,36793036149F,3.321,0.605,1.5,2024-05-18T02:01:53.184914Z
Filtered,36793036149F,3.19068,1.169886,1.5,2024-05-18T02:01:53.478242Z
Raweee,36793036149F,3.142,0.799,1.5,2024-05-18T02:01:53.478242Z
Filtered,36793036149F,3.209925,0.882163,1.5,2024-05-18T02:01:53.722771Z
Raweee,36793036149F,3.249,0.298,1.5,2024-05-18T02:01:53.722771Z
Filtered,36793036149F,3.15583,0.785419,1.5,2024-05-18T02:01:53.973018Z
Raweee,36793036149F,3.046,0.589,1.5,2024-05-18T02:01:53.973018Z
Filtered,36793036149F,3.074046,0.788251,1.5,2024-05-18T02:01:54.222244Z
Raweee,36793036149F,2.908,0.794,1.5,2024-05-18T02:01:54.222244Z
Filtered,36793036149F,2.984271,0.820508,1.5,2024-05-18T02:01:54.473721Z
Raweee,36793036149F,2.802,0.886,1.5,2024-05-18T02:01:54.473721Z
Filtered,36793036149F,2.895742,0.85169,1.5,2024-05-18T02:01:54.756568Z
Raweee,36793036149F,2.716,0.915,1.5,2024-05-18T02:01:54.756568Z
Filtered,36793036149F,2.825867,0.798333,1.5,2024-05-18T02:01:55.003582Z
Raweee,36793036149F,2.684,0.69,1.5,2024-05-18T02:01:55.003582Z
Filtered,36793036149F,2.763211,0.717703,1.5,2024-05-18T02:01:55.247807Z
Raweee,36793036149F,2.636,0.554,1.5,2024-05-18T02:01:55.247807Z
Filtered,36793036149F,2.765781,0.509901,1.5,2024-05-18T02:01:55.495444Z
Raweee,36793036149F,2.771,0.088,1.5,2024-05-18T02:01:55.495444Z
Filtered,36793036149F,2.713383,0.473634,1.5,2024-05-18T02:01:55.746146Z
Raweee,36793036149F,2.607,0.4,1.5,2024-05-18T02:01:55.746146Z
Filtered,36793036149F,2.634057,0.507085,1.5,2024-05-18T02:01:56.030911Z
Raweee,36793036149F,2.473,0.575,1.5,2024-05-18T02:01:56.030911Z
Filtered,36793036149F,2.547908,0.549297,1.5,2024-05-18T02:01:56.274523Z
Raweee,36793036149F,2.373,0.635,1.5,2024-05-18T02:01:56.274523Z
Filtered,36793036149F,2.460488,0.579889,1.5,2024-05-18T02:01:56.524071Z
Raweee,36793036149F,2.283,0.642,1.5,2024-05-18T02:01:56.524071Z
Filtered,36793036149F,2.373867,0.541315,1.5,2024-05-18T02:01:56.775075Z
Raweee,36793036149F,2.198,0.463,1.5,2024-05-18T02:01:56.775075Z
Filtered,36793036149F,2.307581,0.418121,1.5,2024-05-18T02:01:57.029609Z
Raweee,36793036149F,2.173,0.168,1.5,2024-05-18T02:01:57.029609Z
Filtered,36793036149F,2.312009,0.163981,1.5,2024-05-18T02:01:57.316744Z
Raweee,36793036149F,2.321,-0.352,1.5,2024-05-18T02:01:57.316744Z
Filtered,36793036149F,2.258876,0.111187,1.5,2024-05-18T02:01:57.556711Z
Raweee,36793036149F,2.151,0.004,1.5,2024-05-18T02:01:57.556711Z
Filtered,36793036149F,2.177737,0.136866,1.5,2024-05-18T02:01:57.801793Z
Raweee,36793036149F,2.013,0.189,1.5,2024-05-18T02:01:57.801793Z
Filtered,36793036149F,2.076514,0.1907,1.5,2024-05-18T02:01:58.050089Z
Raweee,36793036149F,1.871,0.3,1.5,2024-05-18T02:01:58.050089Z
Filtered,36793036149F,1.974374,0.236669,1.5,2024-05-18T02:01:58.299191Z
Raweee,36793036149F,1.767,0.33,1.5,2024-05-18T02:01:58.299191Z
Filtered,36793036149F,1.873271,0.263178,1.5,2024-05-18T02:01:58.584402Z
Raweee,36793036149F,1.668,0.317,1.5,2024-05-18T02:01:58.584402Z
Filtered,36793036149F,1.778801,0.187879,1.5,2024-05-18T02:01:58.831568Z
Raweee,36793036149F,1.587,0.035,1.5,2024-05-18T02:01:58.831568Z
Filtered,36793036149F,1.668647,0.145019,1.5,2024-05-18T02:01:59.075408Z
Raweee,36793036149F,1.445,0.058,1.5,2024-05-18T02:01:59.075408Z
Filtered,36793036149F,1.550953,0.063833,1.5,2024-05-18T02:01:59.317046Z
Raweee,36793036149F,1.312,-0.101,1.5,2024-05-18T02:01:59.317046Z
Filtered,36793036149F,1.437119,-0.056562,1.5,2024-05-18T02:01:59.562344Z
Raweee,36793036149F,1.206,-0.301,1.5,2024-05-18T02:01:59.562344Z
Filtered,36793036149F,1.29782,-0.135577,1.5,2024-05-18T02:01:59.854671Z
Raweee,36793036149F,1.015,-0.296,1.5,2024-05-18T02:01:59.854671Z
Filtered,36793036149F,1.091299,-0.208316,1.5,2024-05-18T02:02:00.101085Z
Raweee,36793036149F,0.672,-0.356,1.5,2024-05-18T02:02:00.101085Z
Filtered,36793036149F,0.8701,-0.259362,1.5,2024-05-18T02:02:00.350280Z
Raweee,36793036149F,0.421,-0.363,1.5,2024-05-18T02:02:00.350280Z
Filtered,36793036149F,0.634117,-0.230862,1.5,2024-05-18T02:02:00.601399Z
Raweee,36793036149F,0.155,-0.173,1.5,2024-05-18T02:02:00.601399Z
Filtered,36793036149F,0.380969,-0.125638,1.5,2024-05-18T02:02:00.844609Z
Raweee,36793036149F,-0.133,0.088,1.5,2024-05-18T02:02:00.844609Z
Filtered,36793036149F,0.167469,0.005913,1.5,2024-05-18T02:02:01.131125Z
Raweee,36793036149F,-0.266,0.273,1.5,2024-05-18T02:02:01.131125Z
Filtered,36793036149F,0.084154,0.173581,1.5,2024-05-18T02:02:01.382931Z
Raweee,36793036149F,-0.085,0.514,1.5,2024-05-18T02:02:01.382931Z
Filtered,36793036149F,0.004573,0.30374,1.5,2024-05-18T02:02:01.627738Z
Raweee,36793036149F,-0.157,0.568,1.5,2024-05-18T02:02:01.627738Z
Filtered,36793036149F,-0.095606,0.367846,1.5,2024-05-18T02:02:01.880099Z
Raweee,36793036149F,-0.299,0.498,1.5,2024-05-18T02:02:01.880099Z
Filtered,36793036149F,-0.244896,0.384066,1.5,2024-05-18T02:02:02.126547Z
Raweee,36793036149F,-0.548,0.417,1.5,2024-05-18T02:02:02.126547Z
Filtered,36793036149F,-0.3568,0.387345,1.5,2024-05-18T02:02:02.423733Z
Raweee,36793036149F,-0.584,0.394,1.5,2024-05-18T02:02:02.423733Z
Filtered,36793036149F,-0.372046,0.462801,1.5,2024-05-18T02:02:02.668155Z
Raweee,36793036149F,-0.403,0.616,1.5,2024-05-18T02:02:02.668155Z
Filtered,36793036149F,-0.373351,0.582657,1.5,2024-05-18T02:02:02.915750Z
Raweee,36793036149F,-0.376,0.826,1.5,2024-05-18T02:02:02.915750Z
Filtered,36793036149F,-0.334625,0.75635,1.5,2024-05-18T02:02:03.163740Z
Raweee,36793036149F,-0.256,1.109,1.5,2024-05-18T02:02:03.163740Z
Filtered,36793036149F,-0.370719,0.871404,1.5,2024-05-18T02:02:03.416435Z
Raweee,36793036149F,-0.444,1.105,1.5,2024-05-18T02:02:03.416435Z
Filtered,36793036149F,-0.462222,0.923741,1.5,2024-05-18T02:02:03.706098Z
Raweee,36793036149F,-0.648,1.03,1.5,2024-05-18T02:02:03.706098Z
Filtered,36793036149F,-0.502738,1.008306,1.5,2024-05-18T02:02:03.952849Z
Raweee,36793036149F,-0.585,1.18,1.5,2024-05-18T02:02:03.952849Z
Filtered,36793036149F,-0.522625,1.063975,1.5,2024-05-18T02:02:04.200947Z
Raweee,36793036149F,-0.563,1.177,1.5,2024-05-18T02:02:04.200947Z
Filtered,36793036149F,-0.558389,1.104573,1.5,2024-05-18T02:02:04.448758Z
Raweee,36793036149F,-0.631,1.187,1.5,2024-05-18T02:02:04.448758Z
Filtered,36793036149F,-0.5675,1.225494,1.5,2024-05-18T02:02:04.697984Z
Raweee,36793036149F,-0.586,1.471,1.5,2024-05-18T02:02:04.697984Z
Filtered,36793036149F,-0.547535,1.374161,1.5,2024-05-18T02:02:04.986053Z
Raweee,36793036149F,-0.507,1.676,1.5,2024-05-18T02:02:04.986053Z
Filtered,36793036149F,-0.496209,1.539438,1.5,2024-05-18T02:02:05.231001Z
Raweee,36793036149F,-0.392,1.875,1.5,2024-05-18T02:02:05.231001Z
Filtered,36793036149F,-0.47964,1.682183,1.5,2024-05-18T02:02:05.472342Z
Raweee,36793036149F,-0.446,1.972,1.5,2024-05-18T02:02:05.472342Z
Filtered,36793036149F,-0.430589,1.773533,1.5,2024-05-18T02:02:05.729449Z
Raweee,36793036149F,-0.331,1.959,1.5,2024-05-18T02:02:05.729449Z
Filtered,36793036149F,-0.378584,1.873017,1.5,2024-05-18T02:02:05.976737Z
Raweee,36793036149F,-0.273,2.075,1.5,2024-05-18T02:02:05.976737Z
Filtered,36793036149F,-0.356942,1.947261,1.5,2024-05-18T02:02:06.287201Z
Raweee,36793036149F,-0.313,2.098,1.5,2024-05-18T02:02:06.287201Z
Filtered,36793036149F,-0.346731,2.030005,1.5,2024-05-18T02:02:06.536552Z
Raweee,36793036149F,-0.326,2.198,1.5,2024-05-18T02:02:06.536552Z
Filtered,36793036149F,-0.35672,2.112503,1.5,2024-05-18T02:02:06.784809Z
Raweee,36793036149F,-0.377,2.28,1.5,2024-05-18T02:02:06.784809Z
Filtered,36793036149F,-0.376942,2.211997,1.5,2024-05-18T02:02:07.031824Z
Raweee,36793036149F,-0.418,2.414,1.5,2024-05-18T02:02:07.031824Z
Filtered,36793036149F,-0.359471,2.329808,1.5,2024-05-18T02:02:07.274321Z
Raweee,36793036149F,-0.324,2.569,1.5,2024-05-18T02:02:07.274321Z
Filtered,36793036149F,-0.332916,2.442731,1.5,2024-05-18T02:02:07.559593Z
Raweee,36793036149F,-0.279,2.672,1.5,2024-05-18T02:02:07.559593Z
Filtered,36793036149F,-0.374524,2.5108,1.5,2024-05-18T02:02:07.802575Z
Raweee,36793036149F,-0.459,2.649,1.5,2024-05-18T02:02:07.802575Z
Filtered,36793036149F,-0.445631,2.550466,1.5,2024-05-18T02:02:08.045567Z
Raweee,36793036149F,-0.59,2.631,1.5,2024-05-18T02:02:08.045567Z
Filtered,36793036149F,-0.458953,2.676372,1.5,2024-05-18T02:02:08.295513Z
Raweee,36793036149F,-0.486,2.932,1.5,2024-05-18T02:02:08.295513Z
