tracker,id,x,y,z,timestamp
Raweee,36793036149F,2.113,-0.809,1.5,2024-05-18T02:06:34.486700Z
Filtered,36793036149F,2.361078,-0.772428,1.5,2024-05-18T02:06:34.744409Z
Raweee,36793036149F,1.969,-0.894,1.5,2024-05-18T02:06:34.744409Z
Filtered,36793036149F,2.146552,-0.771957,1.5,2024-05-18T02:06:35.031280Z
Raweee,36793036149F,1.711,-0.771,1.5,2024-05-18T02:06:35.031280Z
Filtered,36793036149F,1.89656,-0.701021,1.5,2024-05-18T02:06:35.279112Z
Raweee,36793036149F,1.389,-0.557,1.5,2024-05-18T02:06:35.279112Z
Filtered,36793036149F,1.622805,-0.582874,1.5,2024-05-18T02:06:35.522906Z
Raweee,36793036149F,0.756,-0.438,1.5,2024-05-18T02:06:35.522906Z
Filtered,36793036149F,1.33313,-0.433096,1.5,2024-05-18T02:06:35.762274Z
Raweee,36793036149F,0.48,-0.061,1.5,2024-05-18T02:06:35.762274Z
Filtered,36793036149F,1.032787,-0.262124,1.5,2024-05-18T02:06:36.004655Z
Raweee,36793036149F,0.233,0.255,1.5,2024-05-18T02:06:36.004655Z
Filtered,36793036149F,0.752027,-0.017553,1.5,2024-05-18T02:06:36.298227Z
Raweee,36793036149F,0.182,0.479,1.5,2024-05-18T02:06:36.298227Z
Filtered,36793036149F,0.524318,0.227819,1.5,2024-05-18T02:06:36.539038Z
Raweee,36793036149F,0.062,0.726,1.5,2024-05-18T02:06:36.539038Z
Filtered,36793036149F,0.383303,0.452939,1.5,2024-05-18T02:06:36.782527Z
Raweee,36793036149F,0.097,0.91,1.5,2024-05-18T02:06:36.782527Z
Filtered,36793036149F,0.294763,0.633469,1.5,2024-05-18T02:06:37.034620Z
Raweee,36793036149F,0.115,1.,1.5,2024-05-18T02:06:37.034620Z
Filtered,36793036149F,0.114661,0.759044,1.5,2024-05-18T02:06:37.285669Z
Raweee,36793036149F,-0.251,1.014,1.5,2024-05-18T02:06:37.285669Z
Filtered,36793036149F,-0.012607,0.80985,1.5,2024-05-18T02:06:37.568763Z
Raweee,36793036149F,-0.271,0.913,1.5,2024-05-18T02:06:37.568763Z
Filtered,36793036149F,-0.086657,0.882169,1.5,2024-05-18T02:06:37.808756Z
Raweee,36793036149F,-0.237,1.029,1.5,2024-05-18T02:06:37.808756Z
Filtered,36793036149F,-0.18643,0.985733,1.5,2024-05-18T02:06:38.055575Z
Raweee,36793036149F,-0.389,1.196,1.5,2024-05-18T02:06:38.055575Z
Filtered,36793036149F,-0.266808,1.191081,1.5,2024-05-18T02:06:38.301365Z
Raweee,36793036149F,-0.43,1.608,1.5,2024-05-18T02:06:38.301365Z
Filtered,36793036149F,-0.336831,1.465945,1.5,2024-05-18T02:06:38.549571Z
Raweee,36793036149F,-0.479,2.024,1.5,2024-05-18T02:06:38.549571Z
Filtered,36793036149F,-0.360977,1.699603,1.5,2024-05-18T02:06:38.838123Z
Raweee,36793036149F,-0.41,2.174,1.5,2024-05-18T02:06:38.838123Z
Filtered,36793036149F,-0.376825,1.869354,1.5,2024-05-18T02:06:39.080350Z
Raweee,36793036149F,-0.409,2.214,1.5,2024-05-18T02:06:39.080350Z
Filtered,36793036149F,-0.451132,2.004207,1.5,2024-05-18T02:06:39.329699Z
Raweee,36793036149F,-0.602,2.278,1.5,2024-05-18T02:06:39.329699Z
Filtered,36793036149F,-0.498939,2.252629,1.5,2024-05-18T02:06:39.573406Z
Raweee,36793036149F,-0.596,2.757,1.5,2024-05-18T02:06:39.573406Z
Filtered,36793036149F,-0.528989,2.577141,1.5,2024-05-18T02:06:39.811428Z
Raweee,36793036149F,-0.043,3.139,1.5,2024-05-18T02:06:39.811428Z
Filtered,36793036149F,-0.547143,2.952635,1.5,2024-05-18T02:06:40.102953Z
Raweee,36793036149F,0.385,3.355,1.5,2024-05-18T02:06:40.102953Z
Filtered,36793036149F,-0.557326,3.362285,1.5,2024-05-18T02:06:40.347157Z
Raweee,36793036149F,0.736,3.484,1.5,2024-05-18T02:06:40.347157Z
Filtered,36793036149F,-0.040438,3.436111,1.5,2024-05-18T02:06:40.596753Z
Raweee,36793036149F,1.009,3.586,1.5,2024-05-18T02:06:40.596753Z
Filtered,36793036149F,0.383756,3.496794,1.5,2024-05-18T02:06:40.846844Z
Raweee,36793036149F,1.245,3.62,1.5,2024-05-18T02:06:40.846844Z
Filtered,36793036149F,0.770597,3.594872,1.5,2024-05-18T02:06:41.092520Z
Raweee,36793036149F,1.556,3.794,1.5,2024-05-18T02:06:41.092520Z
Filtered,36793036149F,1.11723,3.674114,1.5,2024-05-18T02:06:41.383190Z
Raweee,36793036149F,1.821,3.835,1.5,2024-05-18T02:06:41.383190Z
Filtered,36793036149F,1.421414,3.714997,1.5,2024-05-18T02:06:41.627448Z
Raweee,36793036149F,2.039,3.798,1.5,2024-05-18T02:06:41.627448Z
Filtered,36793036149F,1.680327,3.723908,1.5,2024-05-18T02:06:41.869426Z
Raweee,36793036149F,2.206,3.742,1.5,2024-05-18T02:06:41.869426Z
Filtered,36793036149F,1.903629,3.715688,1.5,2024-05-18T02:06:42.116707Z
Raweee,36793036149F,2.357,3.699,1.5,2024-05-18T02:06:42.116707Z
Filtered,36793036149F,2.131452,3.716451,1.5,2024-05-18T02:06:42.360559Z
Raweee,36793036149F,2.594,3.718,1.5,2024-05-18T02:06:42.360559Z
Filtered,36793036149F,2.365273,3.730492,1.5,2024-05-18T02:06:42.645871Z
Raweee,36793036149F,2.84,3.759,1.5,2024-05-18T02:06:42.645871Z
Filtered,36793036149F,2.598823,3.7432,1.5,2024-05-18T02:06:42.893204Z
Raweee,36793036149F,3.073,3.769,1.5,2024-05-18T02:06:42.893204Z
Filtered,36793036149F,2.818991,3.752374,1.5,2024-05-18T02:06:43.135154Z
Raweee,36793036149F,3.266,3.771,1.5,2024-05-18T02:06:43.135154Z
Filtered,36793036149F,3.028214,3.74829,1.5,2024-05-18T02:06:43.385575Z
Raweee,36793036149F,3.453,3.74,1.5,2024-05-18T02:06:43.385575Z
Filtered,36793036149F,3.243633,3.733015,1.5,2024-05-18T02:06:43.628230Z
Raweee,36793036149F,3.681,3.702,1.5,2024-05-18T02:06:43.628230Z
Filtered,36793036149F,3.468154,3.71948,1.5,2024-05-18T02:06:43.919782Z
Raweee,36793036149F,3.924,3.692,1.5,2024-05-18T02:06:43.919782Z
Filtered,36793036149F,3.684583,3.717011,1.5,2024-05-18T02:06:44.168915Z
Raweee,36793036149F,4.124,3.712,1.5,2024-05-18T02:06:44.168915Z
Filtered,36793036149F,3.885031,3.735818,1.5,2024-05-18T02:06:44.408068Z
Raweee,36793036149F,4.292,3.774,1.5,2024-05-18T02:06:44.408068Z
Filtered,36793036149F,4.079061,3.757988,1.5,2024-05-18T02:06:44.662380Z
Raweee,36793036149F,4.473,3.803,1.5,2024-05-18T02:06:44.662380Z
Filtered,36793036149F,4.288591,3.768882,1.5,2024-05-18T02:06:44.905123Z
Raweee,36793036149F,4.714,3.791,1.5,2024-05-18T02:06:44.905123Z
Filtered,36793036149F,4.525996,3.770901,1.5,2024-05-18T02:06:45.189057Z
Raweee,36793036149F,5.008,3.775,1.5,2024-05-18T02:06:45.189057Z
Filtered,36793036149F,4.784717,3.771594,1.5,2024-05-18T02:06:45.438796Z
Raweee,36793036149F,5.31,3.773,1.5,2024-05-18T02:06:45.438796Z
Filtered,36793036149F,5.04683,3.713648,1.5,2024-05-18T02:06:45.685168Z
Raweee,36793036149F,5.579,3.596,1.5,2024-05-18T02:06:45.685168Z
Filtered,36793036149F,5.238616,3.615424,1.5,2024-05-18T02:06:45.923306Z
Raweee,36793036149F,5.628,3.416,1.5,2024-05-18T02:06:45.923306Z
Filtered,36793036149F,5.383283,3.490214,1.5,2024-05-18T02:06:46.455077Z
Raweee,36793036149F,6.474,3.149,1.5,2024-05-18T02:06:46.455077Z
Filtered,36793036149F,5.49638,3.346923,1.5,2024-05-18T02:06:47.201637Z
Raweee,36793036149F,6.6,2.811,1.5,2024-05-18T02:06:47.201637Z
Filtered,36793036149F,5.588324,3.191519,1.5,2024-05-18T02:06:47.997163Z
Raweee,36793036149F,6.555,2.456,1.5,2024-05-18T02:06:47.997163Z
Filtered,36793036149F,5.793147,2.797658,1.5,2024-05-18T02:06:48.237963Z
Raweee,36793036149F,6.209,1.998,1.5,2024-05-18T02:06:48.237963Z
Filtered,36793036149F,6.108909,2.525191,1.5,2024-05-18T02:06:48.474145Z
Raweee,36793036149F,6.75,1.972,1.5,2024-05-18T02:06:48.474145Z
Filtered,36793036149F,6.337629,2.267068,1.5,2024-05-18T02:06:48.747131Z
Raweee,36793036149F,6.802,1.743,1.5,2024-05-18T02:06:48.747131Z
Filtered,36793036149F,6.471401,2.010965,1.5,2024-05-18T02:06:49.038229Z
Raweee,36793036149F,6.743,1.491,1.5,2024-05-18T02:06:49.038229Z
Filtered,36793036149F,6.639239,1.787237,1.5,2024-05-18T02:06:49.285163Z
Raweee,36793036149F,6.98,1.333,1.5,2024-05-18T02:06:49.285163Z
Filtered,36793036149F,6.83749,1.586519,1.5,2024-05-18T02:06:49.530564Z
Raweee,36793036149F,7.24,1.179,1.5,2024-05-18T02:06:49.530564Z
